1422.11,QQQ,TQQQ,SOXL,TECL,SGOV
2016-12-21,120.46,2.78,3.97,5.22,
2016-12-22,120.12,2.76,4.03,5.19,
2016-12-23,120.2,2.77,4.09,5.19,
2016-12-27,120.82,2.81,4.24,5.26,
2016-12-28,119.88,2.74,4.0,5.13,
2016-12-29,119.71,2.73,3.99,5.13,
2016-12-30,118.48,2.65,3.81,4.99,
2017-01-03,119.54,2.71,3.81,5.14,
2017-01-04,120.19,2.76,3.85,5.18,
2017-01-05,120.87,2.81,3.74,5.21,
2017-01-06,121.93,2.88,3.83,5.32,
2017-01-09,122.33,2.91,3.95,5.33,
2017-01-10,122.6,2.93,4.01,5.32,
2017-01-11,122.93,2.95,4.05,5.39,
2017-01-12,122.74,2.93,3.95,5.38,
2017-01-13,123.16,2.97,4.02,5.4,
2017-01-17,122.79,2.94,3.83,5.35,
2017-01-18,123.04,2.96,3.99,5.39,
2017-01-19,122.98,2.95,3.93,5.36,
2017-01-20,123.25,2.97,4.09,5.45,
2017-01-23,123.35,2.98,4.01,5.47,
2017-01-24,124.18,3.04,4.24,5.58,
2017-01-25,125.43,3.13,4.43,5.73,
2017-01-26,125.56,3.14,4.35,5.7,
2017-01-27,125.8,3.16,4.52,5.76,
2017-01-30,124.82,3.09,4.45,5.62,
2017-01-31,124.57,3.07,4.27,5.54,
2017-02-01,125.43,3.13,4.48,5.64,
2017-02-02,125.32,3.12,4.47,5.62,
2017-02-03,125.68,3.15,4.54,5.72,
2017-02-06,125.83,3.16,4.59,5.74,
2017-02-07,126.29,3.19,4.64,5.8,
2017-02-08,126.5,3.21,4.66,5.84,
2017-02-09,126.96,3.24,4.54,5.9,
2017-02-10,127.38,3.27,4.53,5.94,
2017-02-13,128.1,3.33,4.56,6.02,
2017-02-14,128.53,3.36,4.52,6.08,
2017-02-15,129.29,3.42,4.63,6.15,
2017-02-16,129.25,3.42,4.65,6.2,
2017-02-17,129.81,3.46,4.72,6.24,
2017-02-21,130.45,3.52,4.92,6.35,
2017-02-22,130.5,3.52,4.92,6.38,
2017-02-23,130.01,3.48,4.68,6.36,
2017-02-24,130.26,3.5,4.67,6.41,
2017-02-27,130.42,3.51,4.81,6.39,
2017-02-28,130.02,3.48,4.62,6.31,
2017-03-01,131.44,3.59,4.84,6.57,
2017-03-02,130.78,3.54,4.69,6.45,
2017-03-03,131.02,3.55,4.68,6.47,
2017-03-06,130.73,3.53,4.68,6.45,
2017-03-07,130.51,3.51,4.72,6.45,
2017-03-08,130.74,3.53,4.75,6.47,
2017-03-09,130.84,3.54,4.77,6.46,
2017-03-10,131.39,3.58,4.94,6.57,
2017-03-13,131.61,3.6,5.05,6.59,
2017-03-14,131.29,3.57,5.01,6.53,
2017-03-15,132.1,3.64,5.13,6.67,
2017-03-16,132.01,3.63,5.11,6.71,
2017-03-17,131.69,3.62,5.14,6.72,
2017-03-20,131.81,3.64,5.25,6.74,
2017-03-21,129.81,3.47,4.89,6.46,
2017-03-22,130.69,3.54,5.04,6.58,
2017-03-23,130.36,3.51,5.0,6.52,
2017-03-24,130.63,3.53,5.11,6.53,
2017-03-27,130.84,3.55,5.14,6.53,
2017-03-28,131.64,3.62,5.19,6.65,
2017-03-29,132.25,3.67,5.14,6.7,
2017-03-30,132.47,3.68,5.23,6.73,
2017-03-31,132.38,3.68,5.22,6.7,
2017-04-03,132.3,3.67,5.13,6.68,
2017-04-04,132.51,3.68,5.05,6.68,
2017-04-05,131.97,3.64,4.94,6.62,
2017-04-06,132.04,3.64,4.96,6.61,
2017-04-07,131.97,3.64,5.03,6.6,
2017-04-10,132.02,3.64,4.91,6.56,
2017-04-11,131.45,3.6,4.79,6.49,
2017-04-12,130.92,3.55,4.54,6.42,
2017-04-13,130.4,3.51,4.45,6.35,
2017-04-17,131.48,3.59,4.63,6.51,
2017-04-18,131.28,3.58,4.68,6.5,
2017-04-19,131.49,3.6,4.76,6.49,
2017-04-20,132.59,3.68,4.99,6.65,
2017-04-21,132.56,3.68,4.92,6.62,
2017-04-24,134.16,3.81,5.13,6.86,
2017-04-25,135.13,3.9,5.29,6.97,
2017-04-26,134.94,3.88,5.15,6.95,
2017-04-27,135.75,3.95,5.37,7.04,
2017-04-28,135.99,3.97,5.1,7.08,
2017-05-01,137.2,4.07,5.24,7.23,
2017-05-02,137.43,4.1,5.08,7.28,
2017-05-03,136.99,4.06,5.13,7.23,
2017-05-04,137.04,4.06,5.12,7.22,
2017-05-05,137.54,4.1,5.17,7.31,
2017-05-08,137.84,4.13,5.12,7.4,
2017-05-09,138.32,4.17,5.27,7.42,
2017-05-10,138.4,4.18,5.61,7.51,
2017-05-11,138.29,4.17,5.66,7.49,
2017-05-12,138.6,4.2,5.71,7.55,
2017-05-15,139.04,4.24,5.98,7.65,
2017-05-16,139.62,4.29,6.24,7.76,
2017-05-17,136.07,3.97,5.42,7.12,
2017-05-18,137.26,4.07,5.73,7.27,
2017-05-19,137.84,4.12,5.92,7.38,
2017-05-22,139.0,4.22,6.11,7.57,
2017-05-23,139.14,4.23,6.04,7.59,
2017-05-24,139.78,4.29,6.15,7.68,
2017-05-25,140.97,4.4,6.26,7.86,
2017-05-26,141.22,4.42,6.33,7.86,
2017-05-30,141.34,4.43,6.46,7.94,
2017-05-31,141.29,4.43,6.46,7.89,
2017-06-01,141.84,4.48,6.47,7.95,
2017-06-02,143.46,4.63,6.67,8.17,
2017-06-05,143.43,4.63,6.72,8.2,
2017-06-06,142.86,4.58,6.79,8.15,
2017-06-07,143.42,4.63,6.95,8.22,
2017-06-08,143.57,4.64,7.31,8.28,
2017-06-09,139.98,4.3,6.39,7.66,
2017-06-12,139.23,4.22,6.28,7.52,
2017-06-13,140.36,4.32,6.41,7.68,
2017-06-14,139.75,4.27,6.2,7.57,
2017-06-15,139.13,4.21,6.05,7.47,
2017-06-16,138.15,4.16,5.98,7.41,
2017-06-19,140.46,4.36,6.32,7.75,
2017-06-20,139.36,4.26,6.11,7.58,
2017-06-21,140.74,4.38,6.32,7.69,
2017-06-22,140.7,4.38,6.27,7.7,
2017-06-23,141.24,4.43,6.33,7.83,
2017-06-26,140.58,4.37,6.17,7.71,
2017-06-27,138.03,4.13,5.67,7.34,
2017-06-28,140.02,4.3,5.96,7.61,
2017-06-29,137.59,4.08,5.52,7.2,
2017-06-30,137.64,4.07,5.43,7.19,
2017-07-03,136.19,3.96,5.2,7.03,
2017-07-05,137.53,4.07,5.53,7.23,
2017-07-06,136.29,3.96,5.46,7.04,
2017-07-07,137.76,4.08,5.72,7.27,
2017-07-10,138.66,4.17,5.93,7.43,
2017-07-11,139.05,4.2,6.07,7.5,
2017-07-12,140.7,4.35,6.36,7.78,
2017-07-13,141.01,4.38,6.31,7.82,
2017-07-14,142.12,4.48,6.56,8.02,
2017-07-17,142.19,4.49,6.47,8.03,
2017-07-18,143.14,4.57,6.53,8.14,
2017-07-19,143.98,4.66,6.71,8.25,
2017-07-20,144.17,4.68,6.77,8.32,
2017-07-21,144.11,4.67,6.59,8.27,
2017-07-24,144.77,4.73,6.53,8.35,
2017-07-25,144.4,4.7,6.53,8.3,
2017-07-26,144.87,4.74,6.72,8.39,
2017-07-27,143.96,4.66,6.42,8.29,
2017-07-28,143.84,4.64,6.35,8.25,
2017-07-31,143.23,4.58,6.21,8.16,
2017-08-01,143.56,4.61,6.32,8.26,
2017-08-02,143.95,4.64,6.18,8.34,
2017-08-03,143.39,4.6,6.11,8.26,
2017-08-04,143.65,4.61,6.11,8.33,
2017-08-07,144.56,4.7,6.43,8.46,
2017-08-08,144.31,4.68,6.36,8.42,
2017-08-09,144.12,4.66,6.3,8.43,
2017-08-10,141.03,4.36,5.78,7.93,
2017-08-11,142.1,4.46,5.87,8.09,
2017-08-14,143.93,4.63,6.33,8.46,
2017-08-15,144.03,4.64,6.37,8.53,
2017-08-16,144.28,4.66,6.4,8.58,
2017-08-17,141.33,4.38,5.89,8.08,
2017-08-18,141.23,4.36,5.95,8.05,
2017-08-21,141.05,4.35,5.82,8.05,
2017-08-22,143.2,4.55,6.09,8.39,
2017-08-23,142.69,4.5,6.17,8.35,
2017-08-24,142.27,4.46,6.17,8.31,
2017-08-25,141.97,4.43,6.08,8.3,
2017-08-28,142.41,4.47,6.12,8.37,
2017-08-29,142.97,4.52,6.17,8.46,
2017-08-30,144.65,4.68,6.48,8.63,
2017-08-31,146.2,4.81,6.67,8.79,
2017-09-01,146.0,4.81,6.76,8.78,
2017-09-05,144.69,4.68,6.47,8.54,
2017-09-06,145.13,4.72,6.51,8.56,
2017-09-07,145.47,4.75,6.54,8.64,
2017-09-08,144.21,4.63,6.3,8.43,
2017-09-11,145.87,4.78,6.67,8.77,
2017-09-12,146.22,4.82,6.76,8.85,
2017-09-13,146.42,4.84,6.78,8.8,
2017-09-14,145.56,4.76,6.88,8.71,
2017-09-15,146.06,4.8,7.23,8.81,
2017-09-18,145.55,4.78,7.51,8.83,
2017-09-19,145.8,4.8,7.59,8.97,
2017-09-20,145.35,4.76,7.27,8.85,
2017-09-21,144.46,4.67,7.18,8.7,
2017-09-22,144.32,4.66,7.29,8.73,
2017-09-25,142.8,4.52,6.86,8.41,
2017-09-26,143.17,4.55,6.85,8.48,
2017-09-27,144.46,4.67,7.33,8.74,
2017-09-28,144.41,4.66,7.49,8.79,
2017-09-29,145.45,4.76,7.68,8.96,
2017-10-02,145.58,4.77,7.82,8.99,
2017-10-03,145.89,4.8,7.89,9.06,
2017-10-04,146.03,4.82,7.95,9.03,
2017-10-05,147.46,4.95,7.96,9.28,
2017-10-06,147.66,4.97,8.07,9.34,
2017-10-09,147.49,4.96,8.24,9.4,
2017-10-10,147.6,4.97,8.4,9.42,
2017-10-11,148.04,5.01,8.56,9.53,
2017-10-12,147.77,4.99,8.47,9.47,
2017-10-13,148.34,5.04,8.64,9.59,
2017-10-16,148.85,5.09,8.76,9.69,
2017-10-17,149.04,5.11,8.74,9.68,
2017-10-18,148.86,5.09,8.83,9.76,
2017-10-19,148.31,5.04,8.75,9.67,
2017-10-20,148.71,5.07,8.88,9.85,
2017-10-23,147.74,4.98,9.02,9.73,
2017-10-24,147.99,5.0,9.21,9.8,
2017-10-25,147.43,4.94,8.85,9.67,
2017-10-26,146.96,4.9,9.01,9.77,
2017-10-27,151.24,5.32,9.56,10.54,
2017-10-30,151.58,5.36,9.65,10.65,
2017-10-31,152.15,5.41,9.86,10.77,
2017-11-01,152.1,5.41,9.77,10.76,
2017-11-02,151.81,5.38,9.9,10.79,
2017-11-03,153.27,5.53,10.43,11.03,
2017-11-06,153.79,5.59,10.87,11.09,
2017-11-07,153.88,5.6,10.84,11.12,
2017-11-08,154.5,5.67,10.95,11.3,
2017-11-09,153.69,5.57,10.29,11.05,
2017-11-10,153.68,5.57,10.48,11.02,
2017-11-13,153.87,5.59,10.57,11.02,
2017-11-14,153.31,5.53,10.54,10.94,
2017-11-15,152.59,5.45,10.26,10.69,
2017-11-16,154.54,5.66,10.72,11.13,
2017-11-17,153.95,5.59,10.58,10.94,
2017-11-20,153.83,5.58,10.95,11.05,
2017-11-21,155.5,5.76,11.34,11.39,
2017-11-22,155.69,5.78,11.12,11.34,
2017-11-24,156.26,5.84,11.42,11.52,
2017-11-27,156.19,5.83,10.99,11.52,
2017-11-28,156.59,5.88,10.98,11.61,
2017-11-29,153.86,5.57,9.54,10.86,
2017-11-30,155.15,5.71,9.71,11.13,
2017-12-01,154.49,5.64,9.38,10.97,
2017-12-04,152.71,5.44,8.7,10.43,
2017-12-05,152.81,5.45,8.71,10.44,
2017-12-06,153.5,5.52,8.8,10.64,
2017-12-07,154.02,5.58,9.06,10.83,
2017-12-08,154.7,5.65,8.92,10.99,
2017-12-11,155.9,5.78,9.07,11.26,
2017-12-12,155.69,5.76,8.8,11.24,
2017-12-13,155.99,5.79,8.8,11.27,
2017-12-14,155.88,5.78,8.78,11.22,
2017-12-15,157.65,5.97,9.17,11.61,
2017-12-18,158.64,6.12,9.79,11.91,
2017-12-19,157.7,6.02,9.74,11.68,
2017-12-20,157.53,5.99,9.95,11.68,
2017-12-21,157.55,5.99,9.63,11.6,
2017-12-22,157.37,5.97,9.6,11.57,
2017-12-26,156.52,5.88,9.32,11.34,
2017-12-27,156.54,5.88,9.42,11.38,
2017-12-28,156.73,5.89,9.48,11.42,
2017-12-29,155.76,5.78,9.19,11.22,
2018-01-02,158.49,6.08,9.95,11.63,
2018-01-03,160.03,6.25,10.45,11.92,
2018-01-04,160.31,6.29,10.63,12.12,
2018-01-05,161.92,6.48,10.82,12.51,
2018-01-08,162.55,6.55,11.07,12.65,
2018-01-09,162.56,6.56,10.75,12.54,
2018-01-10,162.18,6.51,10.35,12.4,
2018-01-11,163.29,6.64,10.53,12.58,
2018-01-12,164.49,6.78,10.7,12.77,
2018-01-16,164.02,6.73,10.81,12.63,
2018-01-17,165.79,6.94,11.74,13.2,
2018-01-18,165.82,6.95,11.91,13.26,
2018-01-19,166.34,7.02,11.94,13.31,
2018-01-22,168.12,7.24,12.22,13.7,
2018-01-23,169.51,7.42,12.49,13.92,
2018-01-24,168.41,7.27,11.63,13.6,
2018-01-25,168.35,7.26,11.03,13.51,
2018-01-26,170.93,7.58,12.08,14.11,
2018-01-29,170.1,7.48,12.04,13.75,
2018-01-30,168.7,7.29,11.3,13.36,
2018-01-31,169.4,7.38,11.59,13.68,
2018-02-01,167.96,7.2,11.42,13.7,
2018-02-02,164.61,6.76,10.47,12.48,
2018-02-05,158.12,5.98,9.07,10.95,
2018-02-06,162.31,6.44,10.0,11.88,
2018-02-07,160.21,6.18,9.33,11.4,
2018-02-08,153.45,5.42,8.15,10.15,
2018-02-09,156.1,5.67,8.9,10.7,
2018-02-12,158.87,5.99,9.37,11.29,
2018-02-13,159.69,6.06,9.35,11.37,
2018-02-14,162.68,6.42,9.98,12.0,
2018-02-15,165.7,6.75,10.35,12.67,
2018-02-16,164.96,6.68,10.23,12.59,
2018-02-20,165.29,6.71,10.76,12.67,
2018-02-21,164.82,6.65,10.4,12.4,
2018-02-22,164.8,6.65,10.32,12.43,
2018-02-23,168.17,7.05,10.99,13.19,
2018-02-26,170.4,7.33,11.69,13.82,
2018-02-27,168.29,7.07,11.58,13.43,
2018-02-28,167.21,6.93,11.26,13.12,
2018-03-01,164.48,6.59,10.72,12.48,
2018-03-02,165.99,6.77,11.27,12.83,
2018-03-05,167.83,6.99,11.58,13.21,
2018-03-06,168.54,7.07,12.1,13.3,
2018-03-07,168.93,7.13,12.2,13.52,
2018-03-08,169.86,7.23,12.25,13.69,
2018-03-09,173.16,7.66,13.01,14.46,
2018-03-12,174.08,7.77,13.42,14.6,
2018-03-13,171.71,7.49,12.79,14.11,
2018-03-14,171.68,7.46,12.79,14.07,
2018-03-15,171.53,7.43,12.75,14.09,
2018-03-16,171.02,7.38,12.74,14.02,
2018-03-19,167.1,6.92,12.0,13.19,
2018-03-20,167.65,6.97,12.28,13.18,
2018-03-21,166.92,6.87,12.37,12.94,
2018-03-22,162.8,6.36,11.35,11.91,
2018-03-23,158.51,5.85,10.21,10.97,
2018-03-26,164.4,6.51,11.5,12.23,
2018-03-27,159.08,5.89,10.22,11.05,
2018-03-28,157.25,5.68,9.57,10.83,
2018-03-29,160.13,6.0,10.19,11.44,
2018-04-02,155.51,5.46,9.01,10.65,
2018-04-03,157.26,5.65,9.52,10.95,
2018-04-04,159.74,5.91,9.89,11.4,
2018-04-05,160.65,6.01,9.58,11.55,
2018-04-06,156.63,5.56,8.71,10.7,
2018-04-09,157.73,5.67,8.87,10.93,
2018-04-10,161.21,6.05,9.72,11.72,
2018-04-11,160.28,5.94,9.72,11.53,
2018-04-12,162.21,6.15,10.28,11.94,
2018-04-13,161.37,6.06,10.04,11.81,
2018-04-16,162.6,6.19,10.1,12.09,
2018-04-17,166.1,6.59,10.67,12.76,
2018-04-18,166.44,6.64,10.34,12.67,
2018-04-19,164.91,6.46,9.01,12.24,
2018-04-20,162.3,6.15,8.68,11.69,
2018-04-23,161.89,6.1,8.33,11.59,
2018-04-24,158.46,5.71,8.13,10.99,
2018-04-25,158.65,5.73,8.1,10.99,
2018-04-26,161.99,6.09,8.6,11.59,
2018-04-27,162.09,6.1,8.41,11.5,
2018-04-30,160.94,5.97,8.13,11.28,
2018-05-01,162.78,6.17,8.53,11.71,
2018-05-02,161.82,6.06,8.41,11.66,
2018-05-03,161.8,6.06,8.56,11.76,
2018-05-04,164.87,6.4,9.18,12.43,
2018-05-07,166.24,6.55,9.43,12.69,
2018-05-08,166.07,6.53,9.63,12.74,
2018-05-09,167.88,6.75,10.05,13.21,
2018-05-10,169.62,6.96,10.59,13.73,
2018-05-11,169.46,6.94,10.33,13.67,
2018-05-14,169.75,6.97,10.74,13.66,
2018-05-15,167.87,6.74,10.36,13.27,
2018-05-16,168.98,6.87,10.78,13.45,
2018-05-17,168.33,6.79,10.65,13.24,
2018-05-18,167.46,6.68,10.2,13.07,
2018-05-21,168.4,6.8,10.52,13.4,
2018-05-22,168.18,6.76,10.7,13.34,
2018-05-23,169.6,6.93,10.87,13.64,
2018-05-24,169.55,6.93,10.98,13.59,
2018-05-25,169.72,6.94,11.25,13.56,
2018-05-29,168.97,6.86,11.04,13.3,
2018-05-30,170.18,7.0,11.26,13.59,
2018-05-31,170.07,6.99,11.01,13.6,
2018-06-01,172.74,7.31,11.75,14.31,
2018-06-04,174.3,7.5,12.04,14.64,
2018-06-05,174.84,7.58,12.2,14.82,
2018-06-06,175.86,7.7,12.43,15.08,
2018-06-07,174.43,7.52,12.1,14.67,
2018-06-08,174.44,7.52,11.79,14.65,
2018-06-11,174.91,7.58,11.7,14.77,
2018-06-12,175.83,7.7,11.88,14.92,
2018-06-13,175.82,7.69,11.84,14.68,
2018-06-14,177.6,7.92,12.04,14.97,
2018-06-15,176.98,7.84,12.02,14.83,
2018-06-18,176.5,7.82,11.65,14.86,
2018-06-19,176.0,7.76,11.24,14.58,
2018-06-20,177.25,7.92,11.42,14.69,
2018-06-21,175.71,7.71,10.99,14.34,
2018-06-22,175.32,7.64,10.73,14.2,
2018-06-25,171.37,7.15,9.79,13.32,
2018-06-26,172.07,7.23,9.89,13.47,
2018-06-27,169.73,6.94,9.16,12.92,
2018-06-28,171.19,7.11,9.39,13.38,
2018-06-29,171.65,7.14,9.43,13.33,
2018-07-02,172.8,7.3,9.61,13.73,
2018-07-03,170.8,7.05,9.06,13.22,
2018-07-05,172.92,7.31,9.8,13.77,
2018-07-06,175.61,7.64,10.17,14.27,
2018-07-09,177.19,7.85,10.36,14.59,
2018-07-10,177.32,7.87,10.68,14.69,
2018-07-11,176.42,7.75,9.85,14.46,
2018-07-12,179.46,8.13,10.06,15.18,
2018-07-13,179.61,8.16,9.93,15.14,
2018-07-16,179.18,8.1,9.89,15.04,
2018-07-17,180.27,8.25,10.33,15.35,
2018-07-18,179.93,8.2,10.56,15.28,
2018-07-19,179.03,8.08,10.48,15.13,
2018-07-20,178.99,8.07,10.33,15.11,
2018-07-23,179.56,8.14,10.37,15.33,
2018-07-24,180.3,8.24,10.03,15.6,
2018-07-25,182.82,8.59,10.19,16.16,
2018-07-26,180.05,8.21,10.75,15.44,
2018-07-27,177.62,7.87,10.59,14.61,
2018-07-30,175.11,7.53,10.29,13.95,
2018-07-31,176.45,7.68,10.48,14.07,
2018-08-01,177.12,7.78,10.42,14.41,
2018-08-02,179.53,8.09,10.75,14.98,
2018-08-03,180.08,8.17,10.8,15.14,
2018-08-06,181.14,8.32,10.99,15.39,
2018-08-07,181.8,8.4,11.26,15.55,
2018-08-08,182.02,8.42,11.35,15.67,
2018-08-09,181.91,8.41,11.0,15.69,
2018-08-10,180.52,8.22,10.17,15.32,
2018-08-13,180.32,8.19,10.21,15.26,
2018-08-14,181.45,8.34,10.18,15.53,
2018-08-15,179.23,8.04,9.76,15.12,
2018-08-16,179.82,8.11,9.69,15.3,
2018-08-17,179.86,8.11,9.47,15.37,
2018-08-20,179.7,8.1,9.45,15.29,
2018-08-21,180.36,8.18,10.01,15.35,
2018-08-22,181.06,8.27,10.14,15.48,
2018-08-23,180.8,8.23,10.17,15.57,
2018-08-24,182.48,8.46,10.61,16.04,
2018-08-27,184.34,8.72,11.11,16.49,
2018-08-28,184.61,8.76,11.24,16.54,
2018-08-29,186.74,9.06,11.33,17.0,
2018-08-30,186.41,9.01,11.01,16.86,
2018-08-31,186.65,9.04,11.2,16.9,
2018-09-04,185.85,8.93,11.46,16.7,
2018-09-05,183.45,8.57,11.29,16.03,
2018-09-06,181.81,8.34,10.39,15.7,
2018-09-07,181.11,8.26,10.26,15.55,
2018-09-10,181.72,8.33,10.6,15.68,
2018-09-11,183.12,8.52,10.28,16.08,
2018-09-12,182.58,8.44,9.93,15.9,
2018-09-13,184.53,8.69,10.28,16.42,
2018-09-14,183.99,8.63,10.61,16.39,
2018-09-17,181.34,8.26,10.13,15.77,
2018-09-18,182.84,8.46,10.42,16.05,
2018-09-19,182.7,8.44,10.48,15.95,
2018-09-20,184.72,8.7,10.84,16.5,
2018-09-21,183.71,8.57,10.74,16.33,
2018-09-24,183.89,8.64,10.85,16.5,
2018-09-25,184.14,8.68,10.28,16.46,
2018-09-26,184.27,8.67,9.99,16.23,
2018-09-27,185.83,8.91,10.12,16.53,
2018-09-28,185.79,8.89,10.31,16.72,
2018-10-01,186.17,8.94,10.39,16.97,
2018-10-02,185.75,8.89,10.41,16.96,
2018-10-03,185.95,8.92,10.43,17.11,
2018-10-04,182.38,8.41,9.87,16.23,
2018-10-05,180.15,8.09,9.17,15.58,
2018-10-08,179.05,7.95,8.84,15.06,
2018-10-09,179.63,8.01,8.84,15.2,
2018-10-10,171.73,6.97,7.66,13.1,
2018-10-11,169.6,6.69,7.42,12.53,
2018-10-12,174.32,7.25,7.83,13.7,
2018-10-15,172.21,6.98,7.62,13.03,
2018-10-16,177.22,7.58,8.37,14.21,
2018-10-17,177.29,7.61,8.27,14.02,
2018-10-18,173.18,7.08,7.65,13.16,
2018-10-19,173.02,7.05,7.29,13.16,
2018-10-22,173.91,7.16,7.43,13.47,
2018-10-23,173.27,7.08,7.31,13.32,
2018-10-24,165.34,6.11,5.86,11.56,
2018-10-25,171.06,6.74,6.26,12.68,
2018-10-26,166.66,6.22,5.93,11.93,
2018-10-29,163.23,5.89,5.75,11.34,
2018-10-30,165.92,6.11,6.47,11.69,
2018-10-31,169.82,6.53,6.7,12.53,
2018-11-01,172.06,6.81,7.63,13.0,
2018-11-02,169.38,6.51,7.28,12.23,
2018-11-05,168.96,6.44,7.1,12.2,
2018-11-06,170.24,6.58,7.35,12.4,
2018-11-07,175.58,7.18,7.62,13.47,
2018-11-08,174.46,7.06,7.52,13.42,
2018-11-09,171.52,6.7,7.1,12.77,
2018-11-12,166.33,6.11,6.17,11.41,
2018-11-13,166.47,6.11,6.4,11.45,
2018-11-14,165.2,5.96,6.47,11.02,
2018-11-15,168.09,6.28,7.13,11.84,
2018-11-16,167.5,6.21,6.87,11.79,
2018-11-19,162.06,5.61,6.07,10.44,
2018-11-20,159.16,5.3,6.1,9.78,
2018-11-21,160.37,5.42,6.17,9.96,
2018-11-23,159.21,5.3,6.17,9.68,
2018-11-26,162.89,5.66,6.52,10.34,
2018-11-27,163.44,5.72,6.56,10.41,
2018-11-28,168.7,6.26,7.01,11.48,
2018-11-29,168.15,6.21,6.84,11.17,
2018-11-30,169.37,6.34,7.13,11.49,
2018-12-03,172.33,6.66,7.7,12.24,
2018-12-04,165.72,5.93,6.58,10.82,
2018-12-06,166.89,6.01,6.47,10.89,
2018-12-07,161.38,5.43,5.75,9.73,
2018-12-10,163.07,5.6,5.99,10.15,
2018-12-11,163.61,5.66,6.1,10.18,
2018-12-12,165.05,5.8,6.37,10.43,
2018-12-13,165.1,5.8,6.29,10.47,
2018-12-14,161.08,5.36,6.03,9.69,
2018-12-17,157.43,5.02,5.8,9.08,
2018-12-18,158.42,5.1,6.03,9.29,
2018-12-19,154.53,4.73,5.27,8.75,
2018-12-20,152.29,4.54,5.13,8.27,
2018-12-21,147.57,4.1,4.9,7.48,
2018-12-24,143.5,3.8,4.47,6.9,
2018-12-26,152.46,4.48,5.24,8.12,
2018-12-27,153.05,4.55,5.34,8.35,
2018-12-28,152.97,4.53,5.45,8.27,
2018-12-31,154.26,4.63,5.55,8.5,
2019-01-02,154.88,4.7,5.7,8.5,
2019-01-03,149.82,4.24,4.69,7.25,
2019-01-04,156.23,4.78,5.29,8.17,
2019-01-07,158.09,4.94,5.61,8.39,
2019-01-08,159.52,5.08,5.52,8.61,
2019-01-09,160.82,5.2,5.95,8.92,
2019-01-10,161.28,5.25,6.11,9.04,
2019-01-11,160.69,5.19,6.28,8.99,
2019-01-14,159.27,5.05,5.99,8.75,
2019-01-15,162.38,5.33,6.03,9.13,
2019-01-16,162.35,5.34,5.88,9.15,
2019-01-17,163.63,5.46,6.08,9.33,
2019-01-18,165.25,5.61,6.5,9.75,
2019-01-22,161.94,5.3,5.95,9.25,
2019-01-23,162.15,5.31,5.83,9.35,
2019-01-24,163.2,5.4,6.83,9.59,
2019-01-25,165.15,5.59,7.26,10.0,
2019-01-28,163.11,5.39,6.82,9.59,
2019-01-29,161.57,5.24,6.52,9.29,
2019-01-30,165.68,5.63,7.09,10.14,
2019-01-31,168.16,5.88,7.1,10.09,
2019-02-01,167.45,5.8,7.34,10.28,
2019-02-04,169.53,6.01,7.45,10.77,
2019-02-05,171.03,6.17,7.56,11.05,
2019-02-06,170.52,6.12,8.17,11.15,
2019-02-07,168.23,5.87,7.62,10.68,
2019-02-08,168.56,5.9,7.59,10.86,
2019-02-11,168.4,5.89,7.7,10.84,
2019-02-12,170.89,6.14,8.18,11.28,
2019-02-13,171.01,6.16,8.25,11.32,
2019-02-14,171.22,6.18,8.32,11.36,
2019-02-15,171.94,6.25,8.45,11.62,
2019-02-19,172.28,6.29,8.4,11.65,
2019-02-20,172.25,6.29,8.63,11.67,
2019-02-21,171.62,6.22,8.44,11.7,
2019-02-22,172.89,6.35,8.7,12.13,
2019-02-25,173.52,6.42,8.92,12.32,
2019-02-26,173.7,6.44,8.74,12.39,
2019-02-27,173.59,6.42,8.43,12.36,
2019-02-28,173.19,6.38,8.45,12.25,
2019-03-01,174.39,6.51,8.67,12.48,
2019-03-04,174.42,6.51,8.67,12.35,
2019-03-05,174.55,6.53,8.55,12.23,
2019-03-06,173.56,6.41,8.13,12.03,
2019-03-07,171.43,6.18,7.86,11.69,
2019-03-08,171.17,6.14,7.84,11.68,
2019-03-11,174.73,6.53,8.4,12.44,
2019-03-12,175.69,6.63,8.5,12.65,
2019-03-13,177.01,6.78,8.6,12.9,
2019-03-14,176.71,6.75,8.46,12.97,
2019-03-15,178.35,6.91,9.19,13.44,
2019-03-18,178.45,6.98,9.13,13.6,
2019-03-19,179.05,7.05,9.48,13.66,
2019-03-20,179.76,7.13,9.21,13.52,
2019-03-21,182.57,7.46,10.16,14.56,
2019-03-22,178.56,6.97,9.3,13.5,
2019-03-25,178.22,6.93,8.94,13.35,
2019-03-26,179.05,7.02,9.22,13.56,
2019-03-27,177.9,6.88,8.81,13.34,
2019-03-28,178.31,6.93,8.77,13.49,
2019-03-29,179.66,7.08,9.17,13.86,
2019-04-01,182.04,7.36,9.84,14.43,
2019-04-02,182.73,7.44,9.88,14.59,
2019-04-03,183.78,7.57,10.55,14.93,
2019-04-04,183.71,7.56,10.59,14.76,
2019-04-05,184.66,7.67,10.83,14.94,
2019-04-08,185.13,7.73,10.91,15.12,
2019-04-09,184.48,7.65,10.54,14.9,
2019-04-10,185.47,7.77,10.81,15.21,
2019-04-11,185.03,7.71,10.78,15.14,
2019-04-12,185.83,7.81,11.23,15.44,
2019-04-15,185.86,7.82,10.99,15.44,
2019-04-16,186.5,7.89,12.04,15.66,
